"";"scientificName";"decimalLatitude";"decimalLongitude";"family";"genus";"species"
"2781";"Stellaria alsine Grimm";56,082899;10,189229;"Caryophyllaceae";"Stellaria";"Stellaria alsine"
"2782";"Stellaria alsine Grimm";56,079897;10,191601;"Caryophyllaceae";"Stellaria";"Stellaria alsine"
"2783";"Stellaria alsine Grimm";56,0831;10,189384;"Caryophyllaceae";"Stellaria";"Stellaria alsine"
"2784";"Stellaria alsine Grimm";56,084259;10,196308;"Caryophyllaceae";"Stellaria";"Stellaria alsine"
"2785";"Stellaria alsine Grimm";56,078791;10,196353;"Caryophyllaceae";"Stellaria";"Stellaria alsine"
"2786";"Tussilago farfara L.";56,064172;10,20633;"Asteraceae";"Tussilago";"Tussilago farfara"
"2787";"Tussilago farfara L.";56,069243;10,173417;"Asteraceae";"Tussilago";"Tussilago farfara"
"2788";"Tussilago farfara L.";56,064401;10,206866;"Asteraceae";"Tussilago";"Tussilago farfara"
"2789";"Tussilago farfara L.";56,069221;10,187156;"Asteraceae";"Tussilago";"Tussilago farfara"
"2790";"Tussilago farfara L.";56,068077;10,173779;"Asteraceae";"Tussilago";"Tussilago farfara"
"2791";"Tussilago farfara L.";56,065307;10,17286;"Asteraceae";"Tussilago";"Tussilago farfara"
"2792";"Tussilago farfara L.";56,0652;10,207263;"Asteraceae";"Tussilago";"Tussilago farfara"
"2793";"Tussilago farfara L.";56,068082;10,185981;"Asteraceae";"Tussilago";"Tussilago farfara"
"2794";"Tussilago farfara L.";56,078292;10,197535;"Asteraceae";"Tussilago";"Tussilago farfara"
"2795";"Tussilago farfara L.";56,078292;10,197535;"Asteraceae";"Tussilago";"Tussilago farfara"
"2796";"Viburnum opulus L.";56,084044;10,179595;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2797";"Viburnum opulus L.";56,050286;10,160274;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2798";"Viburnum opulus L.";56,070465;10,213579;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2799";"Viburnum opulus L.";56,070942;10,211152;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2800";"Viburnum opulus L.";56,078092;10,184563;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2801";"Viburnum opulus L.";56,050293;10,160462;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2802";"Viburnum opulus L.";56,051366;10,208284;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2803";"Viburnum opulus L.";56,081639;10,16551;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2804";"Viburnum opulus L.";56,070976;10,210858;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2805";"Viburnum opulus L.";56,07957;10,201262;"Viburnaceae";"Viburnum";"Viburnum opulus"
"2806";"Acer platanoides L.";56,067667;10,163323;"Sapindaceae";"Acer";"Acer platanoides"
"2807";"Acer platanoides L.";56,078049;10,198306;"Sapindaceae";"Acer";"Acer platanoides"
"2808";"Acer platanoides L.";56,060644;10,215334;"Sapindaceae";"Acer";"Acer platanoides"
"2809";"Acer platanoides L.";56,066232;10,196041;"Sapindaceae";"Acer";"Acer platanoides"
"2810";"Acer platanoides L.";56,066229;10,197187;"Sapindaceae";"Acer";"Acer platanoides"
"2811";"Acer platanoides L.";56,06632;10,199853;"Sapindaceae";"Acer";"Acer platanoides"
"2812";"Acer platanoides L.";56,066771;10,205377;"Sapindaceae";"Acer";"Acer platanoides"
"2813";"Acer platanoides L.";56,066998;10,184695;"Sapindaceae";"Acer";"Acer platanoides"
"2814";"Acer platanoides L.";56,072598;10,216757;"Sapindaceae";"Acer";"Acer platanoides"
"2815";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,084242;10,197257;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2816";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,084287;10,197231;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2817";"Dactylorhiza majalis subsp. majalis";56,079644;10,200131;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2818";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,072779;10,208351;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2819";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,079292;10,200273;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2820";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,079897;10,191601;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2821";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,072652;10,208549;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2822";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,084238;10,189724;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2823";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,079933;10,191757;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2824";"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.";56,079529;10,199975;"Orchidaceae";"Dactylorhiza";"Dactylorhiza majalis"
"2825";"Galium mollugo L.";56,070666;10,210499;"Rubiaceae";"Galium";"Galium mollugo"
"2826";"Galium mollugo L.";56,077996;10,186531;"Rubiaceae";"Galium";"Galium mollugo"
"2827";"Galium mollugo L.";56,084155;10,189398;"Rubiaceae";"Galium";"Galium mollugo"
"2828";"Galium mollugo L.";56,078292;10,197535;"Rubiaceae";"Galium";"Galium mollugo"
"2829";"Galium mollugo L.";56,050768;10,155369;"Rubiaceae";"Galium";"Galium mollugo"
"2830";"Galium mollugo L.";56,050254;10,158509;"Rubiaceae";"Galium";"Galium mollugo"
"2831";"Galium mollugo L.";56,084259;10,196308;"Rubiaceae";"Galium";"Galium mollugo"
"2832";"Galium mollugo L.";56,077924;10,186484;"Rubiaceae";"Galium";"Galium mollugo"
"2833";"Galium mollugo L.";56,078292;10,197535;"Rubiaceae";"Galium";"Galium mollugo"
"2834";"Hypericum perforatum L.";56,062937;10,195933;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2835";"Hypericum perforatum L.";56,064289;10,206157;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2836";"Hypericum perforatum L.";56,070145;10,202225;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2837";"Hypericum perforatum L.";56,070666;10,210499;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2838";"Hypericum perforatum L.";56,073681;10,217234;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2839";"Hypericum perforatum L.";56,050768;10,155369;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2840";"Hypericum perforatum L.";56,082295;10,21676;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2841";"Hypericum perforatum L.";56,050645;10,155229;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2842";"Hypericum perforatum L.";56,078292;10,197535;"Hypericaceae";"Hypericum";"Hypericum perforatum"
"2843";"Lotus corniculatus L.";56,059448;10,210891;"Fabaceae";"Lotus";"Lotus corniculatus"
"2844";"Lotus corniculatus L.";56,069088;10,187554;"Fabaceae";"Lotus";"Lotus corniculatus"
"2845";"Lotus corniculatus L.";56,069223;10,187362;"Fabaceae";"Lotus";"Lotus corniculatus"
"2846";"Lotus corniculatus L.";56,068869;10,164;"Fabaceae";"Lotus";"Lotus corniculatus"
"2847";"Lotus corniculatus L.";56,06203;10,159243;"Fabaceae";"Lotus";"Lotus corniculatus"
"2848";"Lotus corniculatus L.";56,081144;10,159294;"Fabaceae";"Lotus";"Lotus corniculatus"
"2849";"Lotus corniculatus L.";56,070666;10,210499;"Fabaceae";"Lotus";"Lotus corniculatus"
"2850";"Lotus corniculatus L.";56,064301;10,206351;"Fabaceae";"Lotus";"Lotus corniculatus"
"2851";"Lotus corniculatus L.";56,077924;10,186484;"Fabaceae";"Lotus";"Lotus corniculatus"
"2852";"Phragmites australis (Cav.) Trin. ex Steud.";56,064858;10,206544;"Poaceae";"Phragmites";"Phragmites australis"
"2853";"Phragmites australis (Cav.) Trin. ex Steud.";56,082295;10,21676;"Poaceae";"Phragmites";"Phragmites australis"
"2854";"Phragmites australis (Cav.) Trin. ex Steud.";56,079386;10,199309;"Poaceae";"Phragmites";"Phragmites australis"
"2855";"Phragmites australis (Cav.) Trin. ex Steud.";56,079522;10,202571;"Poaceae";"Phragmites";"Phragmites australis"
"2856";"Phragmites australis (Cav.) Trin. ex Steud.";56,050254;10,158509;"Poaceae";"Phragmites";"Phragmites australis"
"2857";"Phragmites australis (Cav.) Trin. ex Steud.";56,050254;10,158509;"Poaceae";"Phragmites";"Phragmites australis"
"2858";"Phragmites australis (Cav.) Trin. ex Steud.";56,079626;10,185594;"Poaceae";"Phragmites";"Phragmites australis"
"2859";"Phragmites australis (Cav.) Trin. ex Steud.";56,079386;10,199309;"Poaceae";"Phragmites";"Phragmites australis"
"2860";"Phragmites australis (Cav.) Trin. ex Steud.";56,07957;10,201262;"Poaceae";"Phragmites";"Phragmites australis"
"2861";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,064568;10,206945;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2862";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,069575;10,158909;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2863";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,064636;10,193203;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2864";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,072761;10,171515;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2865";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,06424;10,206154;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2866";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,070094;10,159145;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2867";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,069988;10,170806;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2868";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,065953;10,196137;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2869";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";56,068887;10,157742;"Asteraceae";"Pilosella";"Pilosella aurantiaca"
"2870";"Salix pentandra L.";56,052012;10,212634;"Salicaceae";"Salix";"Salix pentandra"
"2871";"Salix pentandra L.";56,055323;10,184161;"Salicaceae";"Salix";"Salix pentandra"
"2872";"Salix pentandra L.";56,071224;10,21679;"Salicaceae";"Salix";"Salix pentandra"
"2873";"Salix pentandra L.";56,079522;10,202571;"Salicaceae";"Salix";"Salix pentandra"
"2874";"Salix pentandra L.";56,050254;10,158509;"Salicaceae";"Salix";"Salix pentandra"
"2875";"Salix pentandra L.";56,073058;10,21482;"Salicaceae";"Salix";"Salix pentandra"
"2876";"Salix pentandra L.";56,050254;10,158509;"Salicaceae";"Salix";"Salix pentandra"
"2877";"Salix pentandra L.";56,07957;10,201262;"Salicaceae";"Salix";"Salix pentandra"
"2878";"Salix pentandra L.";56,066384;10,181109;"Salicaceae";"Salix";"Salix pentandra"
"2879";"Ulmus glabra Huds.";56,0685;10,191175;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2880";"Ulmus glabra Huds.";56,079254;10,2165;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2881";"Ulmus glabra Huds.";56,071224;10,21679;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2882";"Ulmus glabra Huds.";56,064538;10,198417;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2883";"Ulmus glabra Huds.";56,066771;10,205377;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2884";"Ulmus glabra Huds.";56,082678;10,196049;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2885";"Ulmus glabra Huds.";56,071369;10,207433;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2886";"Ulmus glabra Huds.";56,080539;10,19676;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2887";"Ulmus glabra Huds.";56,066998;10,184695;"Ulmaceae";"Ulmus";"Ulmus glabra"
"2888";"Carex acuta L.";56,079978;10,192839;"Cyperaceae";"Carex";"Carex acuta"
"2889";"Carex acuta L.";56,079386;10,199309;"Cyperaceae";"Carex";"Carex acuta"
"2890";"Carex acuta L.";56,079897;10,191601;"Cyperaceae";"Carex";"Carex acuta"
"2891";"Carex acuta L.";56,079897;10,191601;"Cyperaceae";"Carex";"Carex acuta"
"2892";"Carex acuta L.";56,050531;10,156879;"Cyperaceae";"Carex";"Carex acuta"
"2893";"Carex acuta L.";56,071224;10,21679;"Cyperaceae";"Carex";"Carex acuta"
"2894";"Carex acuta L.";56,050504;10,156846;"Cyperaceae";"Carex";"Carex acuta"
"2895";"Carex acuta L.";56,078791;10,196353;"Cyperaceae";"Carex";"Carex acuta"
"2896";"Carex flacca Schreb.";56,084155;10,189398;"Cyperaceae";"Carex";"Carex flacca"
"2897";"Carex flacca Schreb.";56,082899;10,189229;"Cyperaceae";"Carex";"Carex flacca"
"2898";"Carex flacca Schreb.";56,084259;10,196308;"Cyperaceae";"Carex";"Carex flacca"
"2899";"Carex flacca Schreb.";56,083129;10,189202;"Cyperaceae";"Carex";"Carex flacca"
"2900";"Carex flacca Schreb.";56,084238;10,189724;"Cyperaceae";"Carex";"Carex flacca"
"2901";"Carex flacca Schreb.";56,084259;10,196308;"Cyperaceae";"Carex";"Carex flacca"
"2902";"Carex flacca Schreb.";56,079529;10,199975;"Cyperaceae";"Carex";"Carex flacca"
"2903";"Carex flacca Schreb.";56,079522;10,20257;"Cyperaceae";"Carex";"Carex flacca"
"2904";"Carex rostrata Stokes";56,084249;10,207471;"Cyperaceae";"Carex";"Carex rostrata"
"2905";"Carex rostrata Stokes";56,084227;10,196402;"Cyperaceae";"Carex";"Carex rostrata"
"2906";"Carex rostrata Stokes";56,079292;10,200273;"Cyperaceae";"Carex";"Carex rostrata"
"2907";"Carex rostrata Stokes";56,079897;10,191601;"Cyperaceae";"Carex";"Carex rostrata"
"2908";"Carex rostrata Stokes";56,052258;10,211909;"Cyperaceae";"Carex";"Carex rostrata"
"2909";"Carex rostrata Stokes";56,072779;10,208351;"Cyperaceae";"Carex";"Carex rostrata"
"2910";"Carex rostrata Stokes";56,084259;10,196308;"Cyperaceae";"Carex";"Carex rostrata"
"2911";"Carex rostrata Stokes";56,079529;10,199975;"Cyperaceae";"Carex";"Carex rostrata"
"2912";"Dryopteris filix-mas (L.) Schott";56,079254;10,2165;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2913";"Dryopteris filix-mas (L.) Schott";56,084098;10,202235;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2914";"Dryopteris filix-mas (L.) Schott";56,082899;10,189229;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2915";"Dryopteris filix-mas (L.) Schott";56,050254;10,158509;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2916";"Dryopteris filix-mas (L.) Schott";56,066771;10,205377;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2917";"Dryopteris filix-mas (L.) Schott";56,082362;10,196913;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2918";"Dryopteris filix-mas (L.) Schott";56,072172;10,213482;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2919";"Dryopteris filix-mas (L.) Schott";56,080539;10,19676;"Dryopteridaceae";"Dryopteris";"Dryopteris filix-mas"
"2920";"Euonymus europaeus L.";56,080129;10,197895;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2921";"Euonymus europaeus L.";56,052522;10,213942;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2922";"Euonymus europaeus L.";56,078199;10,18839;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2923";"Euonymus europaeus L.";56,072742;10,216971;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2924";"Euonymus europaeus L.";56,082899;10,189229;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2925";"Euonymus europaeus L.";56,064538;10,198417;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2926";"Euonymus europaeus L.";56,073759;10,217279;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2927";"Euonymus europaeus L.";56,072598;10,216757;"Celastraceae";"Euonymus";"Euonymus europaeus"
"2928";"Geranium dissectum L.";56,084088;10,189814;"Geraniaceae";"Geranium";"Geranium dissectum"
"2929";"Geranium dissectum L.";56,061977;10,165678;"Geraniaceae";"Geranium";"Geranium dissectum"
"2930";"Geranium dissectum L.";56,063211;10,166524;"Geraniaceae";"Geranium";"Geranium dissectum"
"2931";"Geranium dissectum L.";56,049153;10,201296;"Geraniaceae";"Geranium";"Geranium dissectum"
"2932";"Geranium dissectum L.";56,067315;10,183961;"Geraniaceae";"Geranium";"Geranium dissectum"
"2933";"Geranium dissectum L.";56,073681;10,217234;"Geraniaceae";"Geranium";"Geranium dissectum"
"2934";"Geranium dissectum L.";56,076038;10,205674;"Geraniaceae";"Geranium";"Geranium dissectum"
"2935";"Geranium dissectum L.";56,050768;10,155369;"Geraniaceae";"Geranium";"Geranium dissectum"
"2936";"Heracleum sphondylium L.";56,058918;10,199712;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2937";"Heracleum sphondylium L.";56,064747;10,207812;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2938";"Heracleum sphondylium subsp. sphondylium";56,082295;10,21676;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2939";"Heracleum sphondylium subsp. sphondylium";56,070666;10,210499;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2940";"Heracleum sphondylium subsp. sphondylium";56,073115;10,215699;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2941";"Heracleum sphondylium subsp. sphondylium";56,084155;10,189398;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2942";"Heracleum sphondylium subsp. sphondylium";56,079522;10,202571;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2943";"Heracleum sphondylium subsp. sphondylium";56,050254;10,158509;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2944";"Heracleum sphondylium subsp. sphondylium";56,050768;10,155369;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2945";"Heracleum sphondylium subsp. sphondylium";56,07151;10,205879;"Apiaceae";"Heracleum";"Heracleum sphondylium"
"2946";"Hypochaeris radicata L.";56,052012;10,212634;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2947";"Hypochaeris radicata L.";56,082295;10,21676;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2948";"Hypochaeris radicata L.";56,070666;10,210499;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2949";"Hypochaeris radicata L.";56,082899;10,189229;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2950";"Hypochaeris radicata L.";56,076038;10,205674;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2951";"Hypochaeris radicata L.";56,050768;10,155369;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2952";"Hypochaeris radicata L.";56,050254;10,158509;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2953";"Hypochaeris radicata L.";56,050768;10,155369;"Asteraceae";"Hypochaeris";"Hypochaeris radicata"
"2954";"Juncus bufonius L.";56,084249;10,207471;"Juncaceae";"Juncus";"Juncus bufonius"
"2955";"Juncus bufonius L.";56,067315;10,183961;"Juncaceae";"Juncus";"Juncus bufonius"
"2956";"Juncus bufonius L.";56,082295;10,21676;"Juncaceae";"Juncus";"Juncus bufonius"
"2957";"Juncus bufonius L.";56,059971;10,186162;"Juncaceae";"Juncus";"Juncus bufonius"
"2958";"Juncus bufonius L.";56,048496;10,204697;"Juncaceae";"Juncus";"Juncus bufonius"
"2959";"Juncus bufonius L.";56,051408;10,208754;"Juncaceae";"Juncus";"Juncus bufonius"
"2960";"Juncus bufonius L.";56,051978;10,207087;"Juncaceae";"Juncus";"Juncus bufonius"
"2961";"Juncus bufonius L.";56,052574;10,208583;"Juncaceae";"Juncus";"Juncus bufonius"
"2962";"Menyanthes trifoliata L.";56,084282;10,197294;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2963";"Menyanthes trifoliata L.";56,079304;10,20023;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2964";"Menyanthes trifoliata L.";56,084222;10,197284;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2965";"Menyanthes trifoliata L.";56,084021;10,197313;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2966";"Menyanthes trifoliata L.";56,07946;10,200143;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2967";"Menyanthes trifoliata L.";56,079292;10,200273;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2968";"Menyanthes trifoliata L.";56,079529;10,199975;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2969";"Menyanthes trifoliata L.";56,079522;10,20257;"Menyanthaceae";"Menyanthes";"Menyanthes trifoliata"
"2970";"Ranunculus flammula L.";56,059367;10,188819;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2971";"Ranunculus flammula L.";56,07257;10,209591;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2972";"Ranunculus flammula L.";56,084259;10,196308;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2973";"Ranunculus flammula L.";56,079897;10,191601;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2974";"Ranunculus flammula L.";56,052258;10,211909;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2975";"Ranunculus flammula L.";56,082295;10,21676;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2976";"Ranunculus flammula L.";56,072779;10,208351;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2977";"Ranunculus flammula L.";56,079386;10,199309;"Ranunculaceae";"Ranunculus";"Ranunculus flammula"
"2978";"Scutellaria galericulata L.";56,079386;10,199309;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2979";"Scutellaria galericulata L.";56,084259;10,196308;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2980";"Scutellaria galericulata L.";56,07967;10,196557;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2981";"Scutellaria galericulata L.";56,050531;10,156879;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2982";"Scutellaria galericulata L.";56,082295;10,21676;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2983";"Scutellaria galericulata L.";56,059971;10,186162;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2984";"Scutellaria galericulata L.";56,050254;10,158509;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2985";"Scutellaria galericulata L.";56,07957;10,201262;"Lamiaceae";"Scutellaria";"Scutellaria galericulata"
"2986";"Alliaria petiolata (M.Bieb.) Cavara & Grande";56,073261;10,204419;"Brassicaceae";"Alliaria";"Alliaria petiolata"
"2987";"Alliaria petiolata (M.Bieb.) Cavara & Grande";56,079254;10,2165;"Brassicaceae";"Alliaria";"Alliaria petiolata"
"2988";"Alliaria petiolata (M.Bieb.) Cavara & Grande";56,079522;10,202571;"Brassicaceae";"Alliaria";"Alliaria petiolata"
"2989";"Alliaria petiolata (M.Bieb.) Cavara & Grande";56,067315;10,183961;"Brassicaceae";"Alliaria";"Alliaria petiolata"
"2990";"Alliaria petiolata (M.Bieb.) Cavara & Grande";56,070666;10,210499;"Brassicaceae";"Alliaria";"Alliaria petiolata"
"2991";"Alliaria petiolata (M.Bieb.) Cavara & Grande";56,073114;10,215877;"Brassicaceae";"Alliaria";"Alliaria petiolata"
"2992";"Alliaria petiolata (M.Bieb.) Cavara & Grande";56,079522;10,20257;"Brassicaceae";"Alliaria";"Alliaria petiolata"
"2993";"Anemone ranunculoides L.";56,064643;10,193269;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"2994";"Anemone ranunculoides L.";56,080074;10,197051;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"2995";"Anemonoides ranunculoides (L.) Holub";56,068985;10,19087;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"2996";"Anemone ranunculoides L.";56,079809;10,197061;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"2997";"Anemonoides ranunculoides (L.) Holub";56,067989;10,205132;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"2998";"Anemonoides ranunculoides (L.) Holub";56,070225;10,201231;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"2999";"Anemonoides ranunculoides (L.) Holub";56,068633;10,196008;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"3000";"Anemonoides ranunculoides (L.) Holub";56,07172;10,212599;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"3001";"Anemonoides ranunculoides (L.) Holub";56,070804;10,209431;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"3002";"Anemonoides ranunculoides (L.) Holub";56,080057;10,196671;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"3003";"Anemone ranunculoides L.";56,066658;10,157083;"Ranunculaceae";"Anemone";"Anemone ranunculoides"
"3004";"Calliergonella cuspidata (Hedw.) Loeske";56,07257;10,209591;"Pylaisiaceae";"Calliergonella";"Calliergonella cuspidata"
"3005";"Calliergonella cuspidata (Hedw.) Loeske";56,079386;10,199309;"Pylaisiaceae";"Calliergonella";"Calliergonella cuspidata"
"3006";"Calliergonella cuspidata (Hedw.) Loeske";56,079052;10,180454;"Pylaisiaceae";"Calliergonella";"Calliergonella cuspidata"
"3007";"Calliergonella cuspidata (Hedw.) Loeske";56,079897;10,191601;"Pylaisiaceae";"Calliergonella";"Calliergonella cuspidata"
"3008";"Calliergonella cuspidata (Hedw.) Loeske";56,063556;10,170616;"Pylaisiaceae";"Calliergonella";"Calliergonella cuspidata"
"3009";"Calliergonella cuspidata (Hedw.) Loeske";56,070666;10,210499;"Pylaisiaceae";"Calliergonella";"Calliergonella cuspidata"
"3010";"Calliergonella cuspidata (Hedw.) Loeske";56,071224;10,21679;"Pylaisiaceae";"Calliergonella";"Calliergonella cuspidata"
"3011";"Carex elata All.";56,059314;10,18862;"Cyperaceae";"Carex";"Carex elata"
"3012";"Carex elata All.";56,055348;10,182331;"Cyperaceae";"Carex";"Carex elata"
"3013";"Carex elata All.";56,055384;10,182316;"Cyperaceae";"Carex";"Carex elata"
"3014";"Carex elata All.";56,059487;10,189299;"Cyperaceae";"Carex";"Carex elata"
"3015";"Carex elata All.";56,070471;10,216561;"Cyperaceae";"Carex";"Carex elata"
"3016";"Carex elata All.";56,050254;10,158509;"Cyperaceae";"Carex";"Carex elata"
"3017";"Carex elata All.";56,079522;10,20257;"Cyperaceae";"Carex";"Carex elata"
"3018";"Epipactis helleborine (L.) Crantz";56,059352;10,217371;"Orchidaceae";"Epipactis";"Epipactis helleborine"
"3019";"Epipactis helleborine (L.) Crantz";56,081806;10,194778;"Orchidaceae";"Epipactis";"Epipactis helleborine"
"3020";"Epipactis helleborine (L.) Crantz";56,081276;10,195398;"Orchidaceae";"Epipactis";"Epipactis helleborine"
"3021";"Epipactis helleborine (L.) Crantz";56,082706;10,198039;"Orchidaceae";"Epipactis";"Epipactis helleborine"
"3022";"Epipactis helleborine (L.) Crantz";56,083227;10,194032;"Orchidaceae";"Epipactis";"Epipactis helleborine"
